test_case,faulty,test_code
"org.apache.commons.math.transform.FastFourierTransformerTest.testAdHocData",0,"/** * Test of transformer for the ad hoc data taken from Mathematica.*/@Test public void testAdHocData(){FastFourierTransformer transformer=new FastFourierTransformer();Complex result[];double tolerance=1E-12;double x[]={1.3,2.4,1.7,4.1,2.9,1.7,5.1,2.7};Complex y[]={new Complex(21.9,0.0),new Complex(-2.09497474683058,1.91507575950825),new Complex(-2.6,2.7),new Complex(-1.10502525316942,-4.88492424049175),new Complex(0.1,0.0),new Complex(-1.10502525316942,4.88492424049175),new Complex(-2.6,-2.7),new Complex(-2.09497474683058,-1.91507575950825)};result=transformer.transform(x);for (int i=0;i < result.length;i++){Assert.assertEquals(y[i].getReal(),result[i].getReal(),tolerance);Assert.assertEquals(y[i].getImaginary(),result[i].getImaginary(),tolerance);}result=transformer.inversetransform(y);for (int i=0;i < result.length;i++){Assert.assertEquals(x[i],result[i].getReal(),tolerance);Assert.assertEquals(0.0,result[i].getImaginary(),tolerance);}double x2[]={10.4,21.6,40.8,13.6,23.2,32.8,13.6,19.2};FastFourierTransformer.scaleArray(x2,1.0 / FastMath.sqrt(x2.length));Complex y2[]=y;result=transformer.transform2(y2);for (int i=0;i < result.length;i++){Assert.assertEquals(x2[i],result[i].getReal(),tolerance);Assert.assertEquals(0.0,result[i].getImaginary(),tolerance);}result=transformer.inversetransform2(x2);for (int i=0;i < result.length;i++){Assert.assertEquals(y2[i].getReal(),result[i].getReal(),tolerance);Assert.assertEquals(y2[i].getImaginary(),result[i].getImaginary(),tolerance);}}"
"org.apache.commons.math.transform.FastFourierTransformerTest.test2DData",0,"@Test public void test2DData(){FastFourierTransformer transformer=new FastFourierTransformer();double tolerance=1E-12;Complex[][]input=new Complex[][]{new Complex[]{new Complex(1,0),new Complex(2,0)},new Complex[]{new Complex(3,1),new Complex(4,2)}};Complex[][]goodOutput=new Complex[][]{new Complex[]{new Complex(5,1.5),new Complex(-1,-.5)},new Complex[]{new Complex(-2,-1.5),new Complex(0,.5)}};Complex[][]output=(Complex[][])transformer.mdfft(input,true);Complex[][]output2=(Complex[][])transformer.mdfft(output,false);Assert.assertEquals(input.length,output.length);Assert.assertEquals(input.length,output2.length);Assert.assertEquals(input[0].length,output[0].length);Assert.assertEquals(input[0].length,output2[0].length);Assert.assertEquals(input[1].length,output[1].length);Assert.assertEquals(input[1].length,output2[1].length);for (int i=0;i < input.length;i++){for (int j=0;j < input[0].length;j++){Assert.assertEquals(input[i][j].getImaginary(),output2[i][j].getImaginary(),tolerance);Assert.assertEquals(input[i][j].getReal(),output2[i][j].getReal(),tolerance);Assert.assertEquals(goodOutput[i][j].getImaginary(),output[i][j].getImaginary(),tolerance);Assert.assertEquals(goodOutput[i][j].getReal(),output[i][j].getReal(),tolerance);}}}"
"org.apache.commons.math.transform.FastFourierTransformerTest.testSinFunction",0,"/** * Test of transformer for the sine function.*/@Test public void testSinFunction(){UnivariateRealFunction f=new SinFunction();FastFourierTransformer transformer=new FastFourierTransformer();Complex result[];int N=1 << 8;double min,max,tolerance=1E-12;min=0.0;max=2.0 * FastMath.PI;result=transformer.transform(f,min,max,N);Assert.assertEquals(0.0,result[1].getReal(),tolerance);Assert.assertEquals(-(N >> 1),result[1].getImaginary(),tolerance);Assert.assertEquals(0.0,result[N - 1].getReal(),tolerance);Assert.assertEquals(N >> 1,result[N - 1].getImaginary(),tolerance);for (int i=0;i < N - 1;i+=(i == 0 ? 2 : 1)){Assert.assertEquals(0.0,result[i].getReal(),tolerance);Assert.assertEquals(0.0,result[i].getImaginary(),tolerance);}min=-FastMath.PI;max=FastMath.PI;result=transformer.inversetransform(f,min,max,N);Assert.assertEquals(0.0,result[1].getReal(),tolerance);Assert.assertEquals(-0.5,result[1].getImaginary(),tolerance);Assert.assertEquals(0.0,result[N - 1].getReal(),tolerance);Assert.assertEquals(0.5,result[N - 1].getImaginary(),tolerance);for (int i=0;i < N - 1;i+=(i == 0 ? 2 : 1)){Assert.assertEquals(0.0,result[i].getReal(),tolerance);Assert.assertEquals(0.0,result[i].getImaginary(),tolerance);}}"
"org.apache.commons.math.transform.FastFourierTransformerTest.testParameters",0,"/** * Test of parameters for the transformer.*/@Test public void testParameters()throws Exception {UnivariateRealFunction f=new SinFunction();FastFourierTransformer transformer=new FastFourierTransformer();try {transformer.transform(f,1,-1,64);Assert.fail(""Expecting IllegalArgumentException - bad interval"");}catch(IllegalArgumentException ex){}try {transformer.transform(f,-1,1,0);Assert.fail(""Expecting IllegalArgumentException - bad samples number"");}catch(IllegalArgumentException ex){}try {transformer.transform(f,-1,1,100);Assert.fail(""Expecting IllegalArgumentException - bad samples number"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.dimension2",0,"@Test public void dimension2(){KMeansPlusPlusClusterer<EuclideanIntegerPoint> transformer=new KMeansPlusPlusClusterer<EuclideanIntegerPoint>(new Random(1746432956321l));EuclideanIntegerPoint[]points=new EuclideanIntegerPoint[]{new EuclideanIntegerPoint(new int[]{-15,3}),new EuclideanIntegerPoint(new int[]{-15,4}),new EuclideanIntegerPoint(new int[]{-15,5}),new EuclideanIntegerPoint(new int[]{-14,3}),new EuclideanIntegerPoint(new int[]{-14,5}),new EuclideanIntegerPoint(new int[]{-13,3}),new EuclideanIntegerPoint(new int[]{-13,4}),new EuclideanIntegerPoint(new int[]{-13,5}),new EuclideanIntegerPoint(new int[]{-1,0}),new EuclideanIntegerPoint(new int[]{-1,-1}),new EuclideanIntegerPoint(new int[]{0,-1}),new EuclideanIntegerPoint(new int[]{1,-1}),new EuclideanIntegerPoint(new int[]{1,-2}),new EuclideanIntegerPoint(new int[]{13,3}),new EuclideanIntegerPoint(new int[]{13,4}),new EuclideanIntegerPoint(new int[]{14,4}),new EuclideanIntegerPoint(new int[]{14,7}),new EuclideanIntegerPoint(new int[]{16,5}),new EuclideanIntegerPoint(new int[]{16,6}),new EuclideanIntegerPoint(new int[]{17,4}),new EuclideanIntegerPoint(new int[]{17,7})};List<Cluster<EuclideanIntegerPoint>> clusters=transformer.cluster(Arrays.asList(points),3,10);Assert.assertEquals(3,clusters.size());boolean cluster1Found=false;boolean cluster2Found=false;boolean cluster3Found=false;for(Cluster<EuclideanIntegerPoint> cluster : clusters){int[]center=cluster.getCenter().getPoint();if (center[0]< 0){cluster1Found=true;Assert.assertEquals(8,cluster.getPoints().size());Assert.assertEquals(-14,center[0]);Assert.assertEquals(4,center[1]);}else     if (center[1]< 0){cluster2Found=true;Assert.assertEquals(5,cluster.getPoints().size());Assert.assertEquals(0,center[0]);Assert.assertEquals(-1,center[1]);}else {cluster3Found=true;Assert.assertEquals(8,cluster.getPoints().size());Assert.assertEquals(15,center[0]);Assert.assertEquals(5,center[1]);}}Assert.assertTrue(cluster1Found);Assert.assertTrue(cluster2Found);Assert.assertTrue(cluster3Found);}"
"org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testPerformClusterAnalysisDegenerate",0,"/** * JIRA: MATH-305 Two points,one cluster,one iteration*/@Test public void testPerformClusterAnalysisDegenerate(){KMeansPlusPlusClusterer<EuclideanIntegerPoint> transformer=new KMeansPlusPlusClusterer<EuclideanIntegerPoint>(new Random(1746432956321l));EuclideanIntegerPoint[]points=new EuclideanIntegerPoint[]{new EuclideanIntegerPoint(new int[]{1959,325100}),new EuclideanIntegerPoint(new int[]{1960,373200})};List<Cluster<EuclideanIntegerPoint>> clusters=transformer.cluster(Arrays.asList(points),1,1);Assert.assertEquals(1,clusters.size());Assert.assertEquals(2,(clusters.get(0).getPoints().size()));EuclideanIntegerPoint pt1=new EuclideanIntegerPoint(new int[]{1959,325100});EuclideanIntegerPoint pt2=new EuclideanIntegerPoint(new int[]{1960,373200});Assert.assertTrue(clusters.get(0).getPoints().contains(pt1));Assert.assertTrue(clusters.get(0).getPoints().contains(pt2));}"
"org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testCertainSpace",0,"@Test public void testCertainSpace(){KMeansPlusPlusClusterer.EmptyClusterStrategy[]strategies={KMeansPlusPlusClusterer.EmptyClusterStrategy.LARGEST_VARIANCE,KMeansPlusPlusClusterer.EmptyClusterStrategy.LARGEST_POINTS_NUMBER,KMeansPlusPlusClusterer.EmptyClusterStrategy.FARTHEST_POINT};for(KMeansPlusPlusClusterer.EmptyClusterStrategy strategy : strategies){KMeansPlusPlusClusterer<EuclideanIntegerPoint> transformer=new KMeansPlusPlusClusterer<EuclideanIntegerPoint>(new Random(1746432956321l),strategy);int numberOfVariables=27;int position1=1;int position2=position1 + numberOfVariables;int position3=position2 + numberOfVariables;int position4=position3 + numberOfVariables;int multiplier=1000000;EuclideanIntegerPoint[]breakingPoints=new EuclideanIntegerPoint[numberOfVariables];for (int i=0;i < numberOfVariables;i++){int points[]={position1,position2,position3,position4};for (int j=0;j < points.length;j++){points[j]=points[j]* multiplier;}EuclideanIntegerPoint euclideanIntegerPoint=new EuclideanIntegerPoint(points);breakingPoints[i]=euclideanIntegerPoint;position1=position1 + numberOfVariables;position2=position2 + numberOfVariables;position3=position3 + numberOfVariables;position4=position4 + numberOfVariables;}for (int n=2;n < 27;++n){List<Cluster<EuclideanIntegerPoint>> clusters=transformer.cluster(Arrays.asList(breakingPoints),n,100);Assert.assertEquals(n,clusters.size());int sum=0;for(Cluster<EuclideanIntegerPoint> cluster : clusters){sum+=cluster.getPoints().size();}Assert.assertEquals(numberOfVariables,sum);}}}"
"org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testSmallDistances",0,"/** * Test points that are very close together. See issue MATH-546.*/@Test public void testSmallDistances(){int[]repeatedArray={0};int[]uniqueArray={1};CloseIntegerPoint repeatedPoint=new CloseIntegerPoint(new EuclideanIntegerPoint(repeatedArray));CloseIntegerPoint uniquePoint=new CloseIntegerPoint(new EuclideanIntegerPoint(uniqueArray));Collection<CloseIntegerPoint> points=new ArrayList<CloseIntegerPoint>();final int NUM_REPEATED_POINTS=10 * 1000;for (int i=0;i < NUM_REPEATED_POINTS;++i){points.add(repeatedPoint);}points.add(uniquePoint);final long RANDOM_SEED=0;final int NUM_CLUSTERS=2;final int NUM_ITERATIONS=0;KMeansPlusPlusClusterer<CloseIntegerPoint> clusterer=new KMeansPlusPlusClusterer<CloseIntegerPoint>(new Random(RANDOM_SEED));List<Cluster<CloseIntegerPoint>> clusters=clusterer.cluster(points,NUM_CLUSTERS,NUM_ITERATIONS);boolean uniquePointIsCenter=false;for(Cluster<CloseIntegerPoint> cluster : clusters){if (cluster.getCenter().equals(uniquePoint)){uniquePointIsCenter=true;}}Assert.assertTrue(uniquePointIsCenter);}"
"org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest.testPerformClusterAnalysisToManyClusters",0,"/** * 2 variables cannot be clustered into 3 clusters. See issue MATH-436.*/@Test(expected=NumberIsTooSmallException.class)public void testPerformClusterAnalysisToManyClusters(){KMeansPlusPlusClusterer<EuclideanIntegerPoint> transformer=new KMeansPlusPlusClusterer<EuclideanIntegerPoint>(new Random(1746432956321l));EuclideanIntegerPoint[]points=new EuclideanIntegerPoint[]{new EuclideanIntegerPoint(new int[]{1959,325100}),new EuclideanIntegerPoint(new int[]{1960,373200})};transformer.cluster(Arrays.asList(points),3,1);}"
"org.apache.commons.math.ode.sampling.NordsieckStepInterpolatorTest.derivativesConsistency",0,"@Test public void derivativesConsistency()throws MathUserException,IntegratorException {TestProblem3 pb=new TestProblem3();AdamsBashforthIntegrator integ=new AdamsBashforthIntegrator(4,0.0,1.0,1.0e-10,1.0e-10);StepInterpolatorTestUtils.checkDerivativesConsistency(integ,pb,5e-9);}"
"org.apache.commons.math.ode.sampling.NordsieckStepInterpolatorTest.serialization",0,"@Test public void serialization()throws MathUserException,IntegratorException,IOException,ClassNotFoundException {TestProblem1 pb=new TestProblem1();AdamsBashforthIntegrator integ=new AdamsBashforthIntegrator(4,0.0,1.0,1.0e-10,1.0e-10);integ.addStepHandler(new ContinuousOutputModel());integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);ByteArrayOutputStream bos=new ByteArrayOutputStream();ObjectOutputStream oos=new ObjectOutputStream(bos);for(StepHandler handler : integ.getStepHandlers()){oos.writeObject(handler);}Assert.assertTrue(bos.size()> 25500);Assert.assertTrue(bos.size()< 26500);ByteArrayInputStream bis=new ByteArrayInputStream(bos.toByteArray());ObjectInputStream ois=new ObjectInputStream(bis);ContinuousOutputModel cm=(ContinuousOutputModel)ois.readObject();Random random=new Random(347588535632l);double maxError=0.0;for (int i=0;i < 1000;++i){double r=random.nextDouble();double time=r * pb.getInitialTime()+ (1.0 - r)* pb.getFinalTime();cm.setInterpolatedTime(time);double[]interpolatedY=cm.getInterpolatedState();double[]theoreticalY=pb.computeTheoreticalState(time);double dx=interpolatedY[0]- theoreticalY[0];double dy=interpolatedY[1]- theoreticalY[1];double error=dx * dx + dy * dy;if (error > maxError){maxError=error;}}Assert.assertTrue(maxError < 1.0e-6);}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testDegenerateNoFailures",0,"/** * Verify that if there are no failures,mass is concentrated on sampleSize */@Test public void testDegenerateNoFailures()throws Exception {setDistribution(new HypergeometricDistributionImpl(5,5,3));setCumulativeTestPoints(new int[]{-1,0,1,3,10});setCumulativeTestValues(new double[]{0d,0d,0d,1d,1d});setDensityTestPoints(new int[]{-1,0,1,3,10});setDensityTestValues(new double[]{0d,0d,0d,1d,0d});setInverseCumulativeTestPoints(new double[]{0.1d,0.5d});setInverseCumulativeTestValues(new int[]{2,2});verifyDensities();verifyCumulativeProbabilities();verifyInverseCumulativeProbabilities();}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testDegenerateNoSuccesses",0,"/** * Verify that if there are no successes,mass is concentrated on 0 */@Test public void testDegenerateNoSuccesses()throws Exception {setDistribution(new HypergeometricDistributionImpl(5,0,3));setCumulativeTestPoints(new int[]{-1,0,1,3,10});setCumulativeTestValues(new double[]{0d,1d,1d,1d,1d});setDensityTestPoints(new int[]{-1,0,1,3,10});setDensityTestValues(new double[]{0d,1d,0d,0d,0d});setInverseCumulativeTestPoints(new double[]{0.1d,0.5d});setInverseCumulativeTestValues(new int[]{-1,-1});verifyDensities();verifyCumulativeProbabilities();verifyInverseCumulativeProbabilities();}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testDegenerateFullSample",0,"/** * Verify that if sampleSize = populationSize,mass is concentrated on numberOfSuccesses */@Test public void testDegenerateFullSample()throws Exception {setDistribution(new HypergeometricDistributionImpl(5,3,5));setCumulativeTestPoints(new int[]{-1,0,1,3,10});setCumulativeTestValues(new double[]{0d,0d,0d,1d,1d});setDensityTestPoints(new int[]{-1,0,1,3,10});setDensityTestValues(new double[]{0d,0d,0d,1d,0d});setInverseCumulativeTestPoints(new double[]{0.1d,0.5d});setInverseCumulativeTestValues(new int[]{2,2});verifyDensities();verifyCumulativeProbabilities();verifyInverseCumulativeProbabilities();}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testPreconditions",0,"@Test public void testPreconditions(){try {new HypergeometricDistributionImpl(0,3,5);Assert.fail(""negative population size. NotStrictlyPositiveException expected"");}catch(NotStrictlyPositiveException ex){}try {new HypergeometricDistributionImpl(5,-1,5);Assert.fail(""negative number of successes. NotPositiveException expected"");}catch(NotPositiveException ex){}try {new HypergeometricDistributionImpl(5,3,-1);Assert.fail(""negative sample size. NotPositiveException expected"");}catch(NotPositiveException ex){}try {new HypergeometricDistributionImpl(5,6,5);Assert.fail(""numberOfSuccesses > populationSize. NumberIsTooLargeException expected"");}catch(NumberIsTooLargeException ex){}try {new HypergeometricDistributionImpl(5,3,6);Assert.fail(""sampleSize > populationSize. NumberIsTooLargeException expected"");}catch(NumberIsTooLargeException ex){}}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testAccessors",0,"@Test public void testAccessors(){HypergeometricDistribution dist=new HypergeometricDistributionImpl(5,3,4);Assert.assertEquals(5,dist.getPopulationSize());Assert.assertEquals(3,dist.getNumberOfSuccesses());Assert.assertEquals(4,dist.getSampleSize());}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testLargeValues",0,"@Test public void testLargeValues(){int populationSize=3456;int sampleSize=789;int numberOfSucceses=101;double[][]data={{0.0,2.75646034603961e-12,2.75646034603961e-12,1.0},{1.0,8.55705370142386e-11,8.83269973602783e-11,0.999999999997244},{2.0,1.31288129219665e-9,1.40120828955693e-9,0.999999999911673},{3.0,1.32724172984193e-8,1.46736255879763e-8,0.999999998598792},{4.0,9.94501711734089e-8,1.14123796761385e-7,0.999999985326375},{5.0,5.89080768883643e-7,7.03204565645028e-7,0.999999885876203},{20.0,0.0760051397707708,0.27349758476299,0.802507555007781},{21.0,0.087144222047629,0.360641806810619,0.72650241523701},{22.0,0.0940378846881819,0.454679691498801,0.639358193189381},{23.0,0.0956897500614809,0.550369441560282,0.545320308501199},{24.0,0.0919766921922999,0.642346133752582,0.449630558439718},{25.0,0.083641637261095,0.725987771013677,0.357653866247418},{96.0,5.93849188852098e-57,1.0,6.01900244560712e-57},{97.0,7.96593036832547e-59,1.0,8.05105570861321e-59},{98.0,8.44582921934367e-61,1.0,8.5125340287733e-61},{99.0,6.63604297068222e-63,1.0,6.670480942963e-63},{100.0,3.43501099007557e-65,1.0,3.4437972280786e-65},{101.0,8.78623800302957e-68,1.0,8.78623800302957e-68}};testHypergeometricDistributionProbabilities(populationSize,sampleSize,numberOfSucceses,data);}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testMoreLargeValues",0,"@Test public void testMoreLargeValues(){int populationSize=26896;int sampleSize=895;int numberOfSucceses=55;double[][]data={{0.0,0.155168304750504,0.155168304750504,1.0},{1.0,0.29437545000746,0.449543754757964,0.844831695249496},{2.0,0.273841321577003,0.723385076334967,0.550456245242036},{3.0,0.166488572570786,0.889873648905753,0.276614923665033},{4.0,0.0743969744713231,0.964270623377076,0.110126351094247},{5.0,0.0260542785784855,0.990324901955562,0.0357293766229237},{20.0,3.57101101678792e-16,1.0,3.78252101622096e-16},{21.0,2.00551638598312e-17,1.0,2.11509999433041e-17},{22.0,1.04317070180562e-18,1.0,1.09583608347287e-18},{23.0,5.03153504903308e-20,1.0,5.266538166725e-20},{24.0,2.2525984149695e-21,1.0,2.35003117691919e-21},{25.0,9.3677424515947e-23,1.0,9.74327619496943e-23},{50.0,9.83633962945521e-69,1.0,9.8677629437617e-69},{51.0,3.13448949497553e-71,1.0,3.14233143064882e-71},{52.0,7.82755221928122e-74,1.0,7.84193567329055e-74},{53.0,1.43662126065532e-76,1.0,1.43834540093295e-76},{54.0,1.72312692517348e-79,1.0,1.7241402776278e-79},{55.0,1.01335245432581e-82,1.0,1.01335245432581e-82}};testHypergeometricDistributionProbabilities(populationSize,sampleSize,numberOfSucceses,data);}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testMomonts",0,"@Test public void testMomonts(){final double tol=1e-9;HypergeometricDistribution dist;dist=new HypergeometricDistributionImpl(1500,40,100);Assert.assertEquals(dist.getNumericalMean(),40d * 100d / 1500d,tol);Assert.assertEquals(dist.getNumericalVariance(),(100d * 40d * (1500d - 100d)* (1500d - 40d))/ ((1500d * 1500d * 1499d)),tol);dist=new HypergeometricDistributionImpl(3000,55,200);Assert.assertEquals(dist.getNumericalMean(),55d * 200d / 3000d,tol);Assert.assertEquals(dist.getNumericalVariance(),(200d * 55d * (3000d - 200d)* (3000d - 55d))/ ((3000d * 3000d * 2999d)),tol);}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testDensities",0,"/** * Verifies that probability density calculations match expected values using default test instance data*/@Test public void testDensities()throws Exception {verifyDensities();}"
"org.apache.commons.math.distribution.HypergeometricDistributionTest.testCumulativeProbabilities",0,"/** * Verifies that cumulative probability density calculations match expected values using default test instance data*/@Test public void testCumulativeProbabilities()throws Exception {verifyCumulativeProbabilities();}"
