test_case,faulty,test_code
"com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer.BaseMapTest",0,"protected void BaseMapTest(){super();}"
"com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer.testWithEnumKeys",0,"public void testWithEnumKeys()throws Exception {ObjectMapper plainObjectMapper=new ObjectMapper();JsonNode tree=plainObjectMapper.readTree(aposToQuotes(""{'red' :['a','b']}""));ObjectMapper fancyObjectMapper=new ObjectMapper().registerModule(new TestEnumModule());Map<TestEnum,Set<String>> map=fancyObjectMapper.convertValue(tree,new TypeReference<Map<TestEnum,Set<String>>>(){});assertNotNull(map);}"
"com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer.testCustomEnumKeySerializerWithPolymorphic",0,"public void testCustomEnumKeySerializerWithPolymorphic()throws IOException {SimpleModule simpleModule=new SimpleModule();simpleModule.addDeserializer(SuperTypeEnum.class,new JsonDeserializer<SuperTypeEnum>(){@Override public SuperTypeEnum deserialize(JsonParser p,DeserializationContext deserializationContext)throws IOException {return SuperTypeEnum.valueOf(p.getText());}});ObjectMapper mapper=new ObjectMapper().registerModule(simpleModule);SuperType superType=mapper.readValue(""{\""someMap\"": {\""FOO\"": \""bar\""}}"",SuperType.class);assertEquals(""Deserialized someMap.FOO should equal bar"",""bar"",superType.someMap.get(SuperTypeEnum.FOO));}"
"com.fasterxml.jackson.databind.module.TestCustomEnumKeyDeserializer.testCustomEnumValueAndKeyViaModifier",0,"@SuppressWarnings({""unchecked"",""rawtypes""})public void testCustomEnumValueAndKeyViaModifier()throws IOException {SimpleModule module=new SimpleModule();module.setDeserializerModifier(new BeanDeserializerModifier(){@Override public JsonDeserializer<Enum> modifyEnumDeserializer(DeserializationConfig config,final JavaType type,BeanDescription beanDesc,final JsonDeserializer<?> deserializer){return new JsonDeserializer<Enum>(){@Override public Enum deserialize(JsonParser p,DeserializationContext ctxt)throws IOException {Class<? extends Enum> rawClass=(Class<Enum<?>>)type.getRawClass();final String str=p.getValueAsString().toLowerCase();return KeyEnum.valueOf(rawClass,str);}};}@Override public KeyDeserializer modifyKeyDeserializer(DeserializationConfig config,final JavaType type,KeyDeserializer deserializer){if (!type.isEnumType()){return deserializer;}return new KeyDeserializer(){@Override public Object deserializeKey(String key,DeserializationContext ctxt)throws IOException {Class<? extends Enum> rawClass=(Class<Enum<?>>)type.getRawClass();return Enum.valueOf(rawClass,key.toLowerCase());}};}});ObjectMapper mapper=new ObjectMapper().registerModule(module);KeyEnum key=mapper.readValue(quote(KeyEnum.replacements.name().toUpperCase()),KeyEnum.class);assertSame(KeyEnum.replacements,key);EnumMap<KeyEnum,String> map=mapper.readValue(aposToQuotes(""{'REPlaceMENTS':'foobar'}""),new TypeReference<EnumMap<KeyEnum,String>>(){});assertEquals(1,map.size());assertSame(KeyEnum.replacements,map.keySet().iterator().next());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testFactorFeatures",0,"public void testFactorFeatures(){assertTrue(MAPPER.isEnabled(JsonFactory.Feature.CANONICALIZE_FIELD_NAMES));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testGeneratorFeatures",0,"public void testGeneratorFeatures(){ObjectMapper mapper=new ObjectMapper();assertFalse(mapper.isEnabled(JsonGenerator.Feature.ESCAPE_NON_ASCII));assertTrue(mapper.isEnabled(JsonGenerator.Feature.QUOTE_FIELD_NAMES));mapper.disable(JsonGenerator.Feature.FLUSH_PASSED_TO_STREAM,JsonGenerator.Feature.QUOTE_FIELD_NAMES);}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testParserFeatures",0,"public void testParserFeatures(){ObjectMapper mapper=new ObjectMapper();assertTrue(mapper.isEnabled(JsonParser.Feature.AUTO_CLOSE_SOURCE));assertFalse(mapper.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));mapper.disable(JsonParser.Feature.AUTO_CLOSE_SOURCE,JsonParser.Feature.STRICT_DUPLICATE_DETECTION);assertFalse(mapper.isEnabled(JsonParser.Feature.AUTO_CLOSE_SOURCE));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testCopy",0,"public void testCopy()throws Exception {ObjectMapper m=new ObjectMapper();assertTrue(m.isEnabled(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES));m.disable(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES);assertFalse(m.isEnabled(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES));InjectableValues inj=new InjectableValues.Std();m.setInjectableValues(inj);assertFalse(m.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));m.enable(JsonParser.Feature.ALLOW_COMMENTS);assertTrue(m.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));ObjectMapper m2=m.copy();assertFalse(m2.isEnabled(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES));m2.enable(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES);assertTrue(m2.isEnabled(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES));assertSame(inj,m2.getInjectableValues());assertFalse(m.isEnabled(DeserializationFeature.FAIL_ON_UNKNOWN_PROPERTIES));assertFalse(m.isEnabled(DeserializationFeature.UNWRAP_ROOT_VALUE));assertFalse(m2.isEnabled(DeserializationFeature.UNWRAP_ROOT_VALUE));m.enable(DeserializationFeature.UNWRAP_ROOT_VALUE);assertTrue(m.isEnabled(DeserializationFeature.UNWRAP_ROOT_VALUE));assertFalse(m2.isEnabled(DeserializationFeature.UNWRAP_ROOT_VALUE));assertNotSame(m.getFactory(),m2.getFactory());assertEquals(0,m.getSerializationConfig().mixInCount());assertEquals(0,m2.getSerializationConfig().mixInCount());assertEquals(0,m.getDeserializationConfig().mixInCount());assertEquals(0,m2.getDeserializationConfig().mixInCount());m.addMixIn(String.class,Integer.class);assertEquals(1,m.getSerializationConfig().mixInCount());assertEquals(0,m2.getSerializationConfig().mixInCount());assertEquals(1,m.getDeserializationConfig().mixInCount());assertEquals(0,m2.getDeserializationConfig().mixInCount());assertTrue(m2.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testCopyOfConfigOverrides",0,"public void testCopyOfConfigOverrides()throws Exception {ObjectMapper m=new ObjectMapper();SerializationConfig config=m.getSerializationConfig();assertEquals(JsonInclude.Value.empty(),config.getDefaultPropertyInclusion());assertEquals(JsonSetter.Value.empty(),config.getDefaultSetterInfo());assertNull(config.getDefaultMergeable());VisibilityChecker<?> defaultVis=config.getDefaultVisibilityChecker();assertEquals(VisibilityChecker.Std.class,defaultVis.getClass());JsonInclude.Value customIncl=JsonInclude.Value.empty().withValueInclusion(JsonInclude.Include.NON_DEFAULT);m.setDefaultPropertyInclusion(customIncl);JsonSetter.Value customSetter=JsonSetter.Value.forValueNulls(Nulls.SKIP);m.setDefaultSetterInfo(customSetter);m.setDefaultMergeable(Boolean.TRUE);VisibilityChecker<?> customVis=VisibilityChecker.Std.defaultInstance().withFieldVisibility(Visibility.ANY);m.setVisibility(customVis);assertSame(customVis,m.getVisibilityChecker());ObjectMapper m2=m.copy();SerializationConfig config2=m2.getSerializationConfig();assertSame(customIncl,config2.getDefaultPropertyInclusion());assertSame(customSetter,config2.getDefaultSetterInfo());assertEquals(Boolean.TRUE,config2.getDefaultMergeable());assertSame(customVis,config2.getDefaultVisibilityChecker());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testFailedCopy",0,"public void testFailedCopy()throws Exception {NoCopyMapper src=new NoCopyMapper();try {src.copy();fail(""Should not pass"");}catch(IllegalStateException e){verifyException(e,""does not override copy()"");}}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testAnnotationIntrospectorCopyin",0,"public void testAnnotationIntrospectorCopyin(){ObjectMapper m=new ObjectMapper();m.setAnnotationIntrospector(new MyAnnotationIntrospector());assertEquals(MyAnnotationIntrospector.class,m.getDeserializationConfig().getAnnotationIntrospector().getClass());ObjectMapper m2=m.copy();assertEquals(MyAnnotationIntrospector.class,m2.getDeserializationConfig().getAnnotationIntrospector().getClass());assertEquals(MyAnnotationIntrospector.class,m2.getSerializationConfig().getAnnotationIntrospector().getClass());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testProps",0,"public void testProps(){ObjectMapper m=new ObjectMapper();assertNotNull(m.getNodeFactory());JsonNodeFactory nf=new JsonNodeFactory(true);m.setNodeFactory(nf);assertNull(m.getInjectableValues());assertSame(nf,m.getNodeFactory());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testConfigForPropertySorting",0,"public void testConfigForPropertySorting()throws Exception {ObjectMapper m=new ObjectMapper();assertFalse(m.isEnabled(MapperFeature.SORT_PROPERTIES_ALPHABETICALLY));SerializationConfig sc=m.getSerializationConfig();assertFalse(sc.isEnabled(MapperFeature.SORT_PROPERTIES_ALPHABETICALLY));assertFalse(sc.shouldSortPropertiesAlphabetically());DeserializationConfig dc=m.getDeserializationConfig();assertFalse(dc.shouldSortPropertiesAlphabetically());m.enable(MapperFeature.SORT_PROPERTIES_ALPHABETICALLY);sc=m.getSerializationConfig();assertTrue(sc.isEnabled(MapperFeature.SORT_PROPERTIES_ALPHABETICALLY));assertTrue(sc.shouldSortPropertiesAlphabetically());dc=m.getDeserializationConfig();assertTrue(dc.isEnabled(MapperFeature.SORT_PROPERTIES_ALPHABETICALLY));assertTrue(dc.shouldSortPropertiesAlphabetically());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testJsonFactoryLinkage",0,"public void testJsonFactoryLinkage(){assertSame(MAPPER,MAPPER.getFactory().getCodec());JsonFactory f=new JsonFactory();ObjectMapper m=new ObjectMapper(f);assertSame(f,m.getFactory());assertSame(m,f.getCodec());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testProviderConfig",0,"public void testProviderConfig()throws Exception {ObjectMapper m=new ObjectMapper();final String JSON=""{\""x\"" : 3 }"";assertEquals(0,m._deserializationContext._cache.cachedDeserializersCount());Bean bean=m.readValue(JSON,Bean.class);assertNotNull(bean);assertEquals(2,m._deserializationContext._cache.cachedDeserializersCount());m._deserializationContext._cache.flushCachedDeserializers();assertEquals(0,m._deserializationContext._cache.cachedDeserializersCount());m=new ObjectMapper();List<?> stuff=m.readValue(""[]"",List.class);assertNotNull(stuff);assertEquals(4,m._deserializationContext._cache.cachedDeserializersCount());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testCustomDefaultPrettyPrinter",0,"public void testCustomDefaultPrettyPrinter()throws Exception {final ObjectMapper m=new ObjectMapper();final int[]input=new int[]{1,2};assertEquals(""[1,2]"",m.writeValueAsString(input));m.enable(SerializationFeature.INDENT_OUTPUT);assertEquals(""[1,2 ]"",m.writeValueAsString(input));assertEquals(""[1,2 ]"",m.writerWithDefaultPrettyPrinter().writeValueAsString(input));assertEquals(""[1,2 ]"",m.writer().withDefaultPrettyPrinter().writeValueAsString(input));m.setDefaultPrettyPrinter(new FooPrettyPrinter());assertEquals(""[1,2]"",m.writeValueAsString(input));assertEquals(""[1,2]"",m.writerWithDefaultPrettyPrinter().writeValueAsString(input));assertEquals(""[1,2]"",m.writer().withDefaultPrettyPrinter().writeValueAsString(input));assertEquals(""[1,2]"",m.writer().without(SerializationFeature.INDENT_OUTPUT).writeValueAsString(input));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testNonSerializabilityOfObject",0,"public void testNonSerializabilityOfObject(){ObjectMapper m=new ObjectMapper();assertFalse(m.canSerialize(Object.class));assertFalse(m.canSerialize(Object.class));m=new ObjectMapper();m.disable(SerializationFeature.FAIL_ON_EMPTY_BEANS);assertTrue(m.canSerialize(Object.class));assertTrue(MAPPER.writer().without(SerializationFeature.FAIL_ON_EMPTY_BEANS).canSerialize(Object.class));assertFalse(MAPPER.writer().with(SerializationFeature.FAIL_ON_EMPTY_BEANS).canSerialize(Object.class));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testEmptyBeanSerializability",0,"public void testEmptyBeanSerializability(){assertFalse(MAPPER.writer().with(SerializationFeature.FAIL_ON_EMPTY_BEANS).canSerialize(EmptyBean.class));assertTrue(MAPPER.writer().without(SerializationFeature.FAIL_ON_EMPTY_BEANS).canSerialize(EmptyBean.class));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testSerializerProviderAccess",0,"public void testSerializerProviderAccess()throws Exception {ObjectMapper mapper=new ObjectMapper();JsonSerializer<?> ser=mapper.getSerializerProviderInstance().findValueSerializer(Bean.class);assertNotNull(ser);assertEquals(Bean.class,ser.handledType());}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testCopyOfParserFeatures",0,"public void testCopyOfParserFeatures()throws Exception {ObjectMapper mapper=new ObjectMapper();assertFalse(mapper.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));mapper.configure(JsonParser.Feature.ALLOW_COMMENTS,true);assertTrue(mapper.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));ObjectMapper copy=mapper.copy();assertTrue(copy.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));copy.configure(JsonParser.Feature.ALLOW_COMMENTS,false);assertFalse(copy.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));assertTrue(mapper.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testDataOutputViaMapper",0,"public void testDataOutputViaMapper()throws Exception {ByteArrayOutputStream bytes=new ByteArrayOutputStream();ObjectNode input=MAPPER.createObjectNode();input.put(""a"",1);DataOutput data=new DataOutputStream(bytes);final String exp=""{\""a\"":1}"";MAPPER.writeValue(data,input);assertEquals(exp,bytes.toString(""UTF-8""));bytes.reset();data=new DataOutputStream(bytes);MAPPER.writer().writeValue(data,input);assertEquals(exp,bytes.toString(""UTF-8""));}"
"com.fasterxml.jackson.databind.ObjectMapperTest.testDataInputViaMapper",0,"@SuppressWarnings(""unchecked"")public void testDataInputViaMapper()throws Exception {byte[]src=""{\""a\"":1}"".getBytes(""UTF-8"");DataInput input=new DataInputStream(new ByteArrayInputStream(src));Map<String,Object> map=(Map<String,Object>)MAPPER.readValue(input,Map.class);assertEquals(Integer.valueOf(1),map.get(""a""));input=new DataInputStream(new ByteArrayInputStream(src));map=MAPPER.readerFor(Map.class).readValue(input);assertEquals(Integer.valueOf(1),map.get(""a""));input=new DataInputStream(new ByteArrayInputStream(src));JsonNode n=MAPPER.readerFor(Map.class).readTree(input);assertNotNull(n);}"
"com.fasterxml.jackson.databind.ObjectMapperTest.BaseMapTest",0,"protected void BaseMapTest(){super();}"
"com.fasterxml.jackson.databind.deser.builder.BuilderFailTest.testBuilderMethodReturnInvalidType",0,"public void testBuilderMethodReturnInvalidType()throws Exception {final String json=""{\""x\"":1}"";try {MAPPER.readValue(json,ValueClassWrongBuildType.class);fail(""Missing expected JsonProcessingException exception"");}catch(InvalidDefinitionException e){verifyException(e,""Build method"");verifyException(e,""has wrong return type"");}}"
"com.fasterxml.jackson.databind.deser.builder.BuilderFailTest.testExtraFields",0,"public void testExtraFields()throws Exception {final String json=aposToQuotes(""{'x':1,'y':2,'z':3}"");try {MAPPER.readValue(json,ValueClassXY.class);fail(""should not pass"");}catch(UnrecognizedPropertyException e){verifyException(e,""Unrecognized field \""z\"""");}}"
"com.fasterxml.jackson.databind.deser.builder.BuilderFailTest.BaseMapTest",0,"protected void BaseMapTest(){super();}"
"com.fasterxml.jackson.databind.node.TestJsonNode.testBoolean",0,"public void testBoolean()throws Exception {BooleanNode f=BooleanNode.getFalse();assertNotNull(f);assertTrue(f.isBoolean());assertSame(f,BooleanNode.valueOf(false));assertStandardEquals(f);assertFalse(f.booleanValue());assertFalse(f.asBoolean());assertEquals(""false"",f.asText());assertEquals(JsonToken.VALUE_FALSE,f.asToken());BooleanNode t=BooleanNode.getTrue();assertNotNull(t);assertTrue(t.isBoolean());assertSame(t,BooleanNode.valueOf(true));assertStandardEquals(t);assertTrue(t.booleanValue());assertTrue(t.asBoolean());assertEquals(""true"",t.asText());assertEquals(JsonToken.VALUE_TRUE,t.asToken());assertNodeNumbers(f,0,0.0);assertNodeNumbers(t,1,1.0);JsonNode result=objectMapper().readTree(""true\n"");assertFalse(result.isNull());assertFalse(result.isNumber());assertFalse(result.isTextual());assertTrue(result.isBoolean());assertType(result,BooleanNode.class);assertTrue(result.booleanValue());assertEquals(""true"",result.asText());assertFalse(result.isMissingNode());assertEquals(result,BooleanNode.valueOf(true));assertEquals(result,BooleanNode.getTrue());}"
"com.fasterxml.jackson.databind.node.TestJsonNode.testBinary",0,"public void testBinary()throws Exception {assertNull(BinaryNode.valueOf(null));assertNull(BinaryNode.valueOf(null,0,0));BinaryNode empty=BinaryNode.valueOf(new byte[1],0,0);assertSame(BinaryNode.EMPTY_BINARY_NODE,empty);assertStandardEquals(empty);byte[]data=new byte[3];data[1]=(byte)3;BinaryNode n=BinaryNode.valueOf(data,1,1);data[2]=(byte)3;BinaryNode n2=BinaryNode.valueOf(data,2,1);assertTrue(n.equals(n2));assertEquals(""\""Aw==\"""",n.toString());assertEquals(""AAMD"",new BinaryNode(data).asText());assertNodeNumbersForNonNumeric(n);}"
"com.fasterxml.jackson.databind.node.TestJsonNode.testPOJO",0,"public void testPOJO(){POJONode n=new POJONode(""x"");assertStandardEquals(n);assertEquals(n,new POJONode(""x""));assertEquals(""x"",n.asText());assertEquals(""x"",n.toString());assertEquals(new POJONode(null),new POJONode(null));assertNodeNumbersForNonNumeric(n);assertNodeNumbers(new POJONode(Integer.valueOf(123)),123,123.0);}"
"com.fasterxml.jackson.databind.node.TestJsonNode.testRawValue",0,"public void testRawValue()throws Exception {ObjectNode root=MAPPER.createObjectNode();root.putRawValue(""a"",new RawValue(new SerializedString(""[1,2,3]"")));assertEquals(""{\""a\"":[1,2,3]}"",MAPPER.writeValueAsString(root));}"
"com.fasterxml.jackson.databind.node.TestJsonNode.testCustomComparators",0,"public void testCustomComparators()throws Exception {ObjectNode nestedObject1=MAPPER.createObjectNode();nestedObject1.put(""value"",6);ArrayNode nestedArray1=MAPPER.createArrayNode();nestedArray1.add(7);ObjectNode root1=MAPPER.createObjectNode();root1.put(""value"",5);root1.set(""nested_object"",nestedObject1);root1.set(""nested_array"",nestedArray1);ObjectNode nestedObject2=MAPPER.createObjectNode();nestedObject2.put(""value"",6.9);ArrayNode nestedArray2=MAPPER.createArrayNode();nestedArray2.add(7.0);ObjectNode root2=MAPPER.createObjectNode();root2.put(""value"",5.0);root2.set(""nested_object"",nestedObject2);root2.set(""nested_array"",nestedArray2);assertFalse(root1.equals(root2));assertFalse(root2.equals(root1));assertTrue(root1.equals(root1));assertTrue(root2.equals(root2));assertTrue(nestedArray1.equals(nestedArray1));assertFalse(nestedArray1.equals(nestedArray2));assertFalse(nestedArray2.equals(nestedArray1));Comparator<JsonNode> cmp=new Comparator<JsonNode>(){@Override public int compare(JsonNode o1,JsonNode o2){if (o1 instanceof ContainerNode || o2 instanceof ContainerNode){fail(""container nodes should be traversed,comparator should not be invoked"");}if (o1.equals(o2)){return 0;}if ((o1 instanceof NumericNode)&& (o2 instanceof NumericNode)){int d1=((NumericNode)o1).asInt();int d2=((NumericNode)o2).asInt();if (d1 == d2){return 0;}if (d1 < d2){return -1;}return 1;}return 0;}};assertTrue(root1.equals(cmp,root2));assertTrue(root2.equals(cmp,root1));assertTrue(root1.equals(cmp,root1));assertTrue(root2.equals(cmp,root2));ArrayNode array3=MAPPER.createArrayNode();array3.add(123);assertFalse(root2.equals(cmp,nestedArray1));assertTrue(nestedArray1.equals(cmp,nestedArray1));assertFalse(nestedArray1.equals(cmp,root2));assertFalse(nestedArray1.equals(cmp,array3));}"
"com.fasterxml.jackson.databind.node.TestJsonNode.testArrayWithDefaultTyping",0,"public void testArrayWithDefaultTyping()throws Exception {ObjectMapper mapper=new ObjectMapper().enableDefaultTyping();JsonNode array=mapper.readTree(""[1,2 ]"");assertTrue(array.isArray());assertEquals(2,array.size());JsonNode obj=mapper.readTree(""{\""a\"" : 2 }"");assertTrue(obj.isObject());assertEquals(1,obj.size());assertEquals(2,obj.path(""a"").asInt());}"
"com.fasterxml.jackson.databind.node.TestJsonNode.BaseMapTest",0,"protected void BaseMapTest(){super();}"
"com.fasterxml.jackson.databind.node.ObjectNodeTest.testSimpleObject",0,"public void testSimpleObject()throws Exception {String JSON=""{\""key\"" : 1,\""b\"" : \""x\"" }"";JsonNode root=MAPPER.readTree(JSON);assertFalse(root.isValueNode());assertTrue(root.isContainerNode());assertFalse(root.isArray());assertTrue(root.isObject());assertEquals(2,root.size());Iterator<JsonNode> it=root.iterator();assertNotNull(it);assertTrue(it.hasNext());JsonNode n=it.next();assertNotNull(n);assertEquals(IntNode.valueOf(1),n);assertTrue(it.hasNext());n=it.next();assertNotNull(n);assertEquals(TextNode.valueOf(""x""),n);assertFalse(it.hasNext());ObjectNode obNode=(ObjectNode)root;Iterator<Map.Entry<String,JsonNode>> fit=obNode.fields();assertTrue(fit.hasNext());Map.Entry<String,JsonNode> en=fit.next();assertEquals(""key"",en.getKey());assertEquals(IntNode.valueOf(1),en.getValue());assertTrue(fit.hasNext());en=fit.next();assertEquals(""b"",en.getKey());assertEquals(TextNode.valueOf(""x""),en.getValue());fit.remove();assertEquals(1,obNode.size());assertEquals(IntNode.valueOf(1),root.get(""key""));assertNull(root.get(""b""));}"
"com.fasterxml.jackson.databind.node.ObjectNodeTest.testEmptyNodeAsValue",0,"public void testEmptyNodeAsValue()throws Exception {Data w=MAPPER.readValue(""{}"",Data.class);assertNotNull(w);}"
