test_case,faulty,test_code
"org.apache.commons.csv.CSVFormatTest.testEqualsRecordSeparator",0,"@Test public void testEqualsRecordSeparator(){final CSVFormat right=CSVFormat.newBuilder('\'').withQuoteChar('""').withQuotePolicy(Quote.ALL).withCommentStart('#').withEscape('+').withIgnoreSurroundingSpaces(true).withIgnoreEmptyLines(true).withRecordSeparator('*').build();final CSVFormat left=CSVFormat.newBuilder(right).withRecordSeparator('!').build();assertNotEquals(right,left);}"
"org.apache.commons.csv.CSVFormatTest.testEqualsHeader",0,"@Test public void testEqualsHeader(){final CSVFormat right=CSVFormat.newBuilder('\'').withQuoteChar('""').withQuotePolicy(Quote.ALL).withCommentStart('#').withEscape('+').withIgnoreSurroundingSpaces(true).withIgnoreEmptyLines(true).withRecordSeparator('*').withHeader(""One"",""Two"",""Three"").build();final CSVFormat left=CSVFormat.newBuilder(right).withHeader(""Three"",""Two"",""One"").build();assertNotEquals(right,left);}"
"org.apache.commons.csv.ExtendedBufferedReaderTest.testEmptyInput",0,"@Test public void testEmptyInput()throws Exception {final ExtendedBufferedReader br=getBufferedReader("""");assertEquals(END_OF_STREAM,br.read());assertEquals(END_OF_STREAM,br.lookAhead());assertEquals(END_OF_STREAM,br.getLastChar());assertNull(br.readLine());assertEquals(0,br.read(new char[10],0,0));}"
"org.apache.commons.csv.ExtendedBufferedReaderTest.testReadLookahead1",0,"@Test public void testReadLookahead1()throws Exception {final ExtendedBufferedReader br=getBufferedReader(""1\n2\r3\n"");assertEquals('1',br.lookAhead());assertEquals(UNDEFINED,br.getLastChar());assertEquals('1',br.read());assertEquals('1',br.getLastChar());assertEquals(0,br.getLineNumber());assertEquals('\n',br.lookAhead());assertEquals(0,br.getLineNumber());assertEquals('1',br.getLastChar());assertEquals('\n',br.read());assertEquals(1,br.getLineNumber());assertEquals('\n',br.getLastChar());assertEquals(1,br.getLineNumber());assertEquals('2',br.lookAhead());assertEquals(1,br.getLineNumber());assertEquals('\n',br.getLastChar());assertEquals(1,br.getLineNumber());assertEquals('2',br.read());assertEquals('2',br.getLastChar());assertEquals('\r',br.lookAhead());assertEquals('2',br.getLastChar());assertEquals('\r',br.read());assertEquals('\r',br.getLastChar());assertEquals('3',br.lookAhead());assertEquals('\r',br.getLastChar());assertEquals('3',br.read());assertEquals('3',br.getLastChar());assertEquals('\n',br.lookAhead());assertEquals(2,br.getLineNumber());assertEquals('3',br.getLastChar());assertEquals('\n',br.read());assertEquals(3,br.getLineNumber());assertEquals('\n',br.getLastChar());assertEquals(3,br.getLineNumber());assertEquals(END_OF_STREAM,br.lookAhead());assertEquals('\n',br.getLastChar());assertEquals(END_OF_STREAM,br.read());assertEquals(END_OF_STREAM,br.getLastChar());assertEquals(END_OF_STREAM,br.read());assertEquals(END_OF_STREAM,br.lookAhead());}"
"org.apache.commons.csv.ExtendedBufferedReaderTest.testReadLookahead2",0,"@Test public void testReadLookahead2()throws Exception {final char[]ref=new char[5];final char[]res=new char[5];final ExtendedBufferedReader br=getBufferedReader(""abcdefg"");ref[0]='a';ref[1]='b';ref[2]='c';assertEquals(3,br.read(res,0,3));assertArrayEquals(ref,res);assertEquals('c',br.getLastChar());assertEquals('d',br.lookAhead());ref[4]='d';assertEquals(1,br.read(res,4,1));assertArrayEquals(ref,res);assertEquals('d',br.getLastChar());}"
"org.apache.commons.csv.ExtendedBufferedReaderTest.testReadLine",0,"@Test public void testReadLine()throws Exception {ExtendedBufferedReader br=getBufferedReader("""");assertNull(br.readLine());br=getBufferedReader(""\n"");assertEquals("""",br.readLine());assertNull(br.readLine());br=getBufferedReader(""foo\n\nhello"");assertEquals(0,br.getLineNumber());assertEquals(""foo"",br.readLine());assertEquals(1,br.getLineNumber());assertEquals("""",br.readLine());assertEquals(2,br.getLineNumber());assertEquals(""hello"",br.readLine());assertEquals(3,br.getLineNumber());assertNull(br.readLine());assertEquals(3,br.getLineNumber());br=getBufferedReader(""foo\n\nhello"");assertEquals('f',br.read());assertEquals('o',br.lookAhead());assertEquals(""oo"",br.readLine());assertEquals(1,br.getLineNumber());assertEquals('\n',br.lookAhead());assertEquals("""",br.readLine());assertEquals(2,br.getLineNumber());assertEquals('h',br.lookAhead());assertEquals(""hello"",br.readLine());assertNull(br.readLine());assertEquals(3,br.getLineNumber());br=getBufferedReader(""foo\rbaar\r\nfoo"");assertEquals(""foo"",br.readLine());assertEquals('b',br.lookAhead());assertEquals(""baar"",br.readLine());assertEquals('f',br.lookAhead());assertEquals(""foo"",br.readLine());assertNull(br.readLine());}"
"org.apache.commons.csv.ExtendedBufferedReaderTest.testReadChar",0,"@Test public void testReadChar()throws Exception {final String LF=""\n"";final String CR=""\r"";final String CRLF=CR + LF;final String LFCR=LF + CR;final String test=""a"" + LF + ""b""+ CR+ ""c""+ LF+ LF+ ""d""+ CR+ CR+ ""e""+ LFCR+ ""f ""+ CRLF;final int EOLeolct=9;ExtendedBufferedReader br;br=getBufferedReader(test);assertEquals(0,br.getLineNumber());while (br.readLine()!= null){}assertEquals(EOLeolct,br.getLineNumber());br=getBufferedReader(test);assertEquals(0,br.getLineNumber());while (br.read()!= -1){}assertEquals(EOLeolct,br.getLineNumber());br=getBufferedReader(test);assertEquals(0,br.getLineNumber());final char[]buff=new char[10];while (br.read(buff,0,3)!= -1){}assertEquals(EOLeolct,br.getLineNumber());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testCommentStart",0,"@Test public void testCommentStart(){assertEquals('?',builder.withCommentStart('?').build().getCommentStart().charValue());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testCopiedFormatIsEqualToOriginal",0,"@Test public void testCopiedFormatIsEqualToOriginal(){final CSVFormat copyOfRCF4180=CSVFormat.newBuilder(RFC4180).build();assertEquals(RFC4180,copyOfRCF4180);final CSVFormat copy2OfRCF4180=RFC4180.toBuilder().build();assertEquals(RFC4180,copy2OfRCF4180);}"
"org.apache.commons.csv.CSVFormatBuilderTest.testCopiedFormatWithChanges",0,"@Test public void testCopiedFormatWithChanges(){final CSVFormat newFormat=CSVFormat.newBuilder(RFC4180).withDelimiter('!').build();assertTrue(newFormat.getDelimiter()!= RFC4180.getDelimiter());final CSVFormat newFormat2=RFC4180.toBuilder().withDelimiter('!').build();assertTrue(newFormat2.getDelimiter()!= RFC4180.getDelimiter());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testDelimiter",0,"@Test public void testDelimiter(){assertEquals('?',builder.withDelimiter('?').build().getDelimiter());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testDelimiterSameAsCommentStartThrowsException",0,"@Test(expected=IllegalStateException.class)public void testDelimiterSameAsCommentStartThrowsException(){builder.withDelimiter('!').withCommentStart('!').build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testDelimiterSameAsEscapeThrowsException",0,"@Test(expected=IllegalStateException.class)public void testDelimiterSameAsEscapeThrowsException(){builder.withDelimiter('!').withEscape('!').build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testEscape",0,"@Test public void testEscape(){assertEquals('?',builder.withEscape('?').build().getEscape().charValue());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testEscapeSameAsCommentStartThrowsException",0,"@Test(expected=IllegalStateException.class)public void testEscapeSameAsCommentStartThrowsException(){builder.withEscape('!').withCommentStart('!').build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testEscapeSameAsCommentStartThrowsExceptionForWrapperType",0,"@Test(expected=IllegalStateException.class)public void testEscapeSameAsCommentStartThrowsExceptionForWrapperType(){builder.withEscape(new Character('!')).withCommentStart(new Character('!')).build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testHeaderReferenceCannotEscape",0,"@Test public void testHeaderReferenceCannotEscape(){final String[]header=new String[]{""one"",""tow"",""three""};builder.withHeader(header);final CSVFormat firstFormat=builder.build();final CSVFormat secondFormat=builder.build();assertNotSame(header,firstFormat.getHeader());assertNotSame(firstFormat,secondFormat.getHeader());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testIgnoreEmptyLines",0,"@Test public void testIgnoreEmptyLines(){assertFalse(builder.withIgnoreEmptyLines(false).build().getIgnoreEmptyLines());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testIgnoreSurroundingSpaces",0,"@Test public void testIgnoreSurroundingSpaces(){assertFalse(builder.withIgnoreSurroundingSpaces(false).build().getIgnoreSurroundingSpaces());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testNewFormatCRThrowsException",0,"@Test(expected=IllegalArgumentException.class)public void testNewFormatCRThrowsException(){CSVFormat.newBuilder(CR);}"
"org.apache.commons.csv.CSVFormatBuilderTest.testNewFormatLFThrowsException",0,"@Test(expected=IllegalArgumentException.class)public void testNewFormatLFThrowsException(){CSVFormat.newBuilder(LF);}"
"org.apache.commons.csv.CSVFormatBuilderTest.testQuoteChar",0,"@Test public void testQuoteChar(){assertEquals('?',builder.withQuoteChar('?').build().getQuoteChar().charValue());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testQuoteCharSameAsCommentStartThrowsException",0,"@Test(expected=IllegalStateException.class)public void testQuoteCharSameAsCommentStartThrowsException(){builder.withQuoteChar('!').withCommentStart('!').build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testQuoteCharSameAsCommentStartThrowsExceptionForWrapperType",0,"@Test(expected=IllegalStateException.class)public void testQuoteCharSameAsCommentStartThrowsExceptionForWrapperType(){builder.withQuoteChar(new Character('!')).withCommentStart('!').build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testQuoteCharSameAsDelimiterThrowsException",0,"@Test(expected=IllegalStateException.class)public void testQuoteCharSameAsDelimiterThrowsException(){builder.withQuoteChar('!').withDelimiter('!').build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testQuotePolicy",0,"@Test public void testQuotePolicy(){assertEquals(Quote.ALL,builder.withQuotePolicy(Quote.ALL).build().getQuotePolicy());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testQuotePolicyNoneWithoutEscapeThrowsException",0,"@Test(expected=IllegalStateException.class)public void testQuotePolicyNoneWithoutEscapeThrowsException(){CSVFormat.newBuilder('!').withQuotePolicy(Quote.NONE).build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testRecoardSeparator",0,"@Test public void testRecoardSeparator(){assertEquals(""?"",builder.withRecordSeparator(""?"").build().getRecordSeparator());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testRFC4180",0,"@Test public void testRFC4180(){assertEquals(null,RFC4180.getCommentStart());assertEquals(',',RFC4180.getDelimiter());assertEquals(null,RFC4180.getEscape());assertFalse(RFC4180.getIgnoreEmptyLines());assertEquals(Character.valueOf('""'),RFC4180.getQuoteChar());assertEquals(null,RFC4180.getQuotePolicy());assertEquals(""\r\n"",RFC4180.getRecordSeparator());}"
"org.apache.commons.csv.CSVFormatBuilderTest.testWithCommentStartCRThrowsException",0,"@Test(expected=IllegalArgumentException.class)public void testWithCommentStartCRThrowsException(){builder.withCommentStart(CR).build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testWithDelimiterLFThrowsException",0,"@Test(expected=IllegalArgumentException.class)public void testWithDelimiterLFThrowsException(){builder.withDelimiter(LF).build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testWithEscapeCRThrowsExceptions",0,"@Test(expected=IllegalArgumentException.class)public void testWithEscapeCRThrowsExceptions(){builder.withEscape(CR).build();}"
"org.apache.commons.csv.CSVFormatBuilderTest.testWithQuoteLFThrowsException",0,"@Test(expected=IllegalArgumentException.class)public void testWithQuoteLFThrowsException(){builder.withQuoteChar(LF).build();}"
"org.apache.commons.csv.CSVParserTest.testGetLine",0,"@Test public void testGetLine()throws IOException {final CSVParser parser=new CSVParser(new StringReader(CSVINPUT),CSVFormat.newBuilder().withIgnoreSurroundingSpaces(true).build());for(final String[]re : RESULT){assertArrayEquals(re,parser.nextRecord().values());}assertNull(parser.nextRecord());}"
"org.apache.commons.csv.CSVParserTest.testGetRecords",0,"@Test public void testGetRecords()throws IOException {final CSVParser parser=new CSVParser(new StringReader(CSVINPUT),CSVFormat.newBuilder().withIgnoreSurroundingSpaces(true).build());final List<CSVRecord> records=parser.getRecords();assertEquals(RESULT.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < RESULT.length;i++){assertArrayEquals(RESULT[i],records.get(i).values());}}"
"org.apache.commons.csv.CSVParserTest.testExcelFormat1",0,"@Test public void testExcelFormat1()throws IOException {final String code=""value1,value2,value3,value4\r\na,b,c,d\r\n  x,,,"" + ""\r\n\r\n\""\""\""hello\""\""\"",\""  \""\""world\""\""\"",\""abc\ndef\"",\r\n"";final String[][]res={{""value1"",""value2"",""value3"",""value4""},{""a"",""b"",""c"",""d""},{""  x"","""","""",""""},{""""},{""\""hello\"""",""  \""world\"""",""abc\ndef"",""""}};final CSVParser parser=new CSVParser(code,CSVFormat.EXCEL);final List<CSVRecord> records=parser.getRecords();assertEquals(res.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < res.length;i++){assertArrayEquals(res[i],records.get(i).values());}}"
"org.apache.commons.csv.CSVParserTest.testExcelFormat2",0,"@Test public void testExcelFormat2()throws Exception {final String code=""foo,baar\r\n\r\nhello,\r\n\r\nworld,\r\n"";final String[][]res={{""foo"",""baar""},{""""},{""hello"",""""},{""""},{""world"",""""}};final CSVParser parser=new CSVParser(code,CSVFormat.EXCEL);final List<CSVRecord> records=parser.getRecords();assertEquals(res.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < res.length;i++){assertArrayEquals(res[i],records.get(i).values());}}"
"org.apache.commons.csv.CSVParserTest.testEndOfFileBehaviourExcel",0,"@Test public void testEndOfFileBehaviourExcel()throws Exception {final String[]codes={""hello,\r\n\r\nworld,\r\n"",""hello,\r\n\r\nworld,"",""hello,\r\n\r\nworld,\""\""\r\n"",""hello,\r\n\r\nworld,\""\"""",""hello,\r\n\r\nworld,\n"",""hello,\r\n\r\nworld,"",""hello,\r\n\r\nworld,\""\""\n"",""hello,\r\n\r\nworld,\""\""""};final String[][]res={{""hello"",""""},{""""},{""world"",""""}};for(final String code : codes){final CSVParser parser=new CSVParser(code,CSVFormat.EXCEL);final List<CSVRecord> records=parser.getRecords();assertEquals(res.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < res.length;i++){assertArrayEquals(res[i],records.get(i).values());}}}"
"org.apache.commons.csv.CSVParserTest.testEndOfFileBehaviorCSV",0,"@Test public void testEndOfFileBehaviorCSV()throws Exception {final String[]codes={""hello,\r\n\r\nworld,\r\n"",""hello,\r\n\r\nworld,"",""hello,\r\n\r\nworld,\""\""\r\n"",""hello,\r\n\r\nworld,\""\"""",""hello,\r\n\r\nworld,\n"",""hello,\r\n\r\nworld,"",""hello,\r\n\r\nworld,\""\""\n"",""hello,\r\n\r\nworld,\""\""""};final String[][]res={{""hello"",""""},{""world"",""""}};for(final String code : codes){final CSVParser parser=new CSVParser(new StringReader(code));final List<CSVRecord> records=parser.getRecords();assertEquals(res.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < res.length;i++){assertArrayEquals(res[i],records.get(i).values());}}}"
"org.apache.commons.csv.CSVParserTest.testEmptyLineBehaviourExcel",0,"@Test public void testEmptyLineBehaviourExcel()throws Exception {final String[]codes={""hello,\r\n\r\n\r\n"",""hello,\n\n\n"",""hello,\""\""\r\n\r\n\r\n"",""hello,\""\""\n\n\n""};final String[][]res={{""hello"",""""},{""""},{""""}};for(final String code : codes){final CSVParser parser=new CSVParser(code,CSVFormat.EXCEL);final List<CSVRecord> records=parser.getRecords();assertEquals(res.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < res.length;i++){assertArrayEquals(res[i],records.get(i).values());}}}"
"org.apache.commons.csv.CSVParserTest.testEmptyLineBehaviourCSV",0,"@Test public void testEmptyLineBehaviourCSV()throws Exception {final String[]codes={""hello,\r\n\r\n\r\n"",""hello,\n\n\n"",""hello,\""\""\r\n\r\n\r\n"",""hello,\""\""\n\n\n""};final String[][]res={{""hello"",""""}};for(final String code : codes){final CSVParser parser=new CSVParser(new StringReader(code));final List<CSVRecord> records=parser.getRecords();assertEquals(res.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < res.length;i++){assertArrayEquals(res[i],records.get(i).values());}}}"
"org.apache.commons.csv.CSVParserTest.testEmptyFile",0,"@Test public void testEmptyFile()throws Exception {final CSVParser parser=new CSVParser("""",CSVFormat.DEFAULT);assertNull(parser.nextRecord());}"
"org.apache.commons.csv.CSVParserTest.testCSV57",0,"@Test public void testCSV57()throws Exception {final CSVParser parser=new CSVParser("""",CSVFormat.DEFAULT);final List<CSVRecord> list=parser.getRecords();assertNotNull(list);assertEquals(0,list.size());}"
"org.apache.commons.csv.CSVParserTest.testBackslashEscapingOld",0,"@Test @Ignore public void testBackslashEscapingOld()throws IOException {final String code=""one,two,three\n"" + ""on\\\""e,two\n"" + ""on\""e,two\n""+ ""one,\""tw\\\""o\""\n""+ ""one,\""t\\,wo\""\n""+ ""one,two,\""th,ree\""\n""+ ""\""a\\\\\""\n""+ ""a\\,b\n""+ ""\""a\\\\,b\"""";final String[][]res={{""one"",""two"",""three""},{""on\\\""e"",""two""},{""on\""e"",""two""},{""one"",""tw\""o""},{""one"",""t\\,wo""},{""one"",""two"",""th,ree""},{""a\\\\""},{""a\\"",""b""},{""a\\\\,b""}};final CSVParser parser=new CSVParser(new StringReader(code));final List<CSVRecord> records=parser.getRecords();assertEquals(res.length,records.size());assertTrue(records.size()> 0);for (int i=0;i < res.length;i++){assertArrayEquals(res[i],records.get(i).values());}}"
"org.apache.commons.csv.CSVParserTest.testBackslashEscaping",0,"@Test public void testBackslashEscaping()throws IOException {final String code=""one,two,three\n"" + ""'',''\n"" + ""/',/'\n""+ ""'/'','/''\n""+ ""'''',''''\n""+ ""/,,/,\n""+ ""//,//\n""+ ""'//','//'\n""+ ""   8,\""quoted \""\"" /\"" // string\""   \n""+ ""9,/\n   \n""+ """";final String[][]res={{""one"",""two"",""three""},{"""",""""},{""'"",""'""},{""'"",""'""},{""'"",""'""},{"","","",""},{""/"",""/""},{""/"",""/""},{""   8   "",""   \""quoted \""\"" \"" / string\""   ""},{""9"",""   \n   ""}};final CSVFormat format=CSVFormat.newBuilder(',').withQuoteChar('\'').withEscape('/').withIgnoreEmptyLines(true).withRecordSeparator(CRLF).build();final CSVParser parser=new CSVParser(code,format);final List<CSVRecord> records=parser.getRecords();assertTrue(records.size()> 0);Utils.compare(""Records do not match expected result"",res,records);}"
"org.apache.commons.csv.CSVParserTest.testBackslashEscaping2",0,"@Test public void testBackslashEscaping2()throws IOException {final String code="""" + "",,\n"" + "" \t,,\n""+ "" //,/,,/,\n""+ """";final String[][]res={{"" "","" "","" ""},{"" \t "",""  "","" ""},{"" / "","","","" ,""}};final CSVFormat format=CSVFormat.newBuilder(',').withEscape('/').withIgnoreEmptyLines(true).withRecordSeparator(CRLF).build();final CSVParser parser=new CSVParser(code,format);final List<CSVRecord> records=parser.getRecords();assertTrue(records.size()> 0);Utils.compare("""",res,records);}"
"org.apache.commons.csv.CSVParserTest.testDefaultFormat",0,"@Test public void testDefaultFormat()throws IOException {final String code="""" + ""a,b#\n"" + ""\""\n\"",\"" \"",#\n""+ ""#,\""\""\n""+ ""# Final comment\n"";final String[][]res={{""a"",""b#""},{""\n"","" "",""#""},{""#"",""""},{""# Final comment""}};CSVFormat format=CSVFormat.DEFAULT;assertFalse(format.isCommentingEnabled());CSVParser parser=new CSVParser(code,format);List<CSVRecord> records=parser.getRecords();assertTrue(records.size()> 0);Utils.compare(""Failed to parse without comments"",res,records);final String[][]res_comments={{""a"",""b#""},{""\n"","" "",""#""}};format=CSVFormat.newBuilder().withCommentStart('#').build();parser=new CSVParser(code,format);records=parser.getRecords();Utils.compare(""Failed to parse with comments"",res_comments,records);}"
"org.apache.commons.csv.CSVParserTest.testCarriageReturnLineFeedEndings",0,"@Test public void testCarriageReturnLineFeedEndings()throws IOException {final String code=""foo\r\nbaar,\r\nhello,world\r\n,kanu"";final CSVParser parser=new CSVParser(new StringReader(code));final List<CSVRecord> records=parser.getRecords();assertEquals(4,records.size());}"
"org.apache.commons.csv.CSVParserTest.testCarriageReturnEndings",0,"@Test public void testCarriageReturnEndings()throws IOException {final String code=""foo\rbaar,\rhello,world\r,kanu"";final CSVParser parser=new CSVParser(new StringReader(code));final List<CSVRecord> records=parser.getRecords();assertEquals(4,records.size());}"
